Station Name,model and version,XL2 S/N,,
LakeHodges_KITCARSON,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911373,,
Label,Meas Type,Slope,Offset,Equation
FlowVolume,2/22/2020,23:27:00,22183457.92,G
PT Level,2/22/2020,23:28:00,8.33,G
Flow_cfs,2/22/2020,23:28:00,192.41,G
FlowVolume,2/22/2020,23:28:00,22195002.82,G
PT Level,2/22/2020,23:29:00,8.29,G
Flow_cfs,2/22/2020,23:29:00,189.39,G
FlowVolume,2/22/2020,23:29:00,22206366.52,G
PT Level,2/22/2020,23:30:00,8.26,G
Flow_cfs,2/22/2020,23:30:00,187.13,G
FlowVolume,2/22/2020,23:30:00,22217594.32,G
PT Level,2/22/2020,23:31:00,8.28,G
Flow_cfs,2/22/2020,23:31:00,188.64,G
FlowVolume,2/22/2020,23:31:00,22228912.72,G
PT Level,2/22/2020,23:32:00,8.27,G
Flow_cfs,2/22/2020,23:32:00,187.89,G
FlowVolume,2/22/2020,23:32:00,22240185.82,G
PT Level,2/22/2020,23:33:00,8.27,G
Flow_cfs,2/22/2020,23:33:00,187.89,G
FlowVolume,2/22/2020,23:33:00,22251458.93,G
PT Level,2/22/2020,23:34:00,8.25,G
Flow_cfs,2/22/2020,23:34:00,186.38,G
FlowVolume,2/22/2020,23:34:00,22262641.43,G
PT Level,2/22/2020,23:35:00,8.24,G
Flow_cfs,2/22/2020,23:35:00,185.62,G
FlowVolume,2/22/2020,23:35:00,22273778.62,G
PT Level,2/22/2020,23:36:00,8.23,G
Flow_cfs,2/22/2020,23:36:00,184.86,G
FlowVolume,2/22/2020,23:36:00,22284870.52,G
PT Level,2/22/2020,23:37:00,8.23,G
Flow_cfs,2/22/2020,23:37:00,184.86,G
FlowVolume,2/22/2020,23:37:00,22295962.42,G
PT Level,2/22/2020,23:38:00,8.26,G
Flow_cfs,2/22/2020,23:38:00,187.13,G
FlowVolume,2/22/2020,23:38:00,22307190.22,G
PT Level,2/22/2020,23:39:00,8.25,G
Flow_cfs,2/22/2020,23:39:00,186.38,G
FlowVolume,2/22/2020,23:39:00,22318372.72,G
PT Level,2/22/2020,23:40:00,8.22,G
Flow_cfs,2/22/2020,23:40:00,184.11,G
FlowVolume,2/22/2020,23:40:00,22329419.32,G
PT Level,2/22/2020,23:41:00,8.22,G
Flow_cfs,2/22/2020,23:41:00,184.11,G
FlowVolume,2/22/2020,23:41:00,22340465.92,G
PT Level,2/22/2020,23:42:00,8.18,G
Flow_cfs,2/22/2020,23:42:00,181.09,G
FlowVolume,2/22/2020,23:42:00,22351331.32,G
PT Level,2/22/2020,23:43:00,8.25,G
Flow_cfs,2/22/2020,23:43:00,186.38,G
FlowVolume,2/22/2020,23:43:00,22362513.82,G
PT Level,2/22/2020,23:44:00,8.21,G
Flow_cfs,2/22/2020,23:44:00,183.36,G
FlowVolume,2/22/2020,23:44:00,22373515.12,G
PT Level,2/22/2020,23:45:00,8.21,G
Flow_cfs,2/22/2020,23:45:00,183.36,G
FlowVolume,2/22/2020,23:45:00,22384516.43,G
PT Level,2/22/2020,23:46:00,8.18,G
Flow_cfs,2/22/2020,23:46:00,181.09,G
FlowVolume,2/22/2020,23:46:00,22395381.83,G
PT Level,2/22/2020,23:47:00,8.2,G
Flow_cfs,2/22/2020,23:47:00,182.6,G
FlowVolume,2/22/2020,23:47:00,22406337.83,G
PT Level,2/22/2020,23:48:00,8.2,G
Flow_cfs,2/22/2020,23:48:00,182.6,G
FlowVolume,2/22/2020,23:48:00,22417293.82,G
PT Level,2/22/2020,23:49:00,8.16,G
Flow_cfs,2/22/2020,23:49:00,179.58,G
FlowVolume,2/22/2020,23:49:00,22428068.62,G
PT Level,2/22/2020,23:50:00,8.16,G
Flow_cfs,2/22/2020,23:50:00,179.58,G
FlowVolume,2/22/2020,23:50:00,22438843.42,G
PT Level,2/22/2020,23:51:00,8.17,G
Flow_cfs,2/22/2020,23:51:00,180.34,G
FlowVolume,2/22/2020,23:51:00,22449663.52,G
PT Level,2/22/2020,23:52:00,8.17,G
Flow_cfs,2/22/2020,23:52:00,180.34,G
FlowVolume,2/22/2020,23:52:00,22460483.62,G
PT Level,2/22/2020,23:53:00,8.15,G
Flow_cfs,2/22/2020,23:53:00,178.82,G
FlowVolume,2/22/2020,23:53:00,22471213.12,G
PT Level,2/22/2020,23:54:00,8.13,G
Flow_cfs,2/22/2020,23:54:00,177.32,G
FlowVolume,2/22/2020,23:54:00,22481852.02,G
PT Level,2/22/2020,23:55:00,8.11,G
Flow_cfs,2/22/2020,23:55:00,175.8,G
FlowVolume,2/22/2020,23:55:00,22492400.32,G
PT Level,2/22/2020,23:56:00,8.13,G
Flow_cfs,2/22/2020,23:56:00,177.32,G
FlowVolume,2/22/2020,23:56:00,22503039.22,G
PT Level,2/22/2020,23:57:00,8.13,G
Flow_cfs,2/22/2020,23:57:00,177.32,G
FlowVolume,2/22/2020,23:57:00,22513678.12,G
PT Level,2/22/2020,23:58:00,8.09,G
Flow_cfs,2/22/2020,23:58:00,174.3,G
FlowVolume,2/22/2020,23:58:00,22524135.82,G
PT Level,2/22/2020,23:59:00,8.08,G
Flow_cfs,2/22/2020,23:59:00,173.54,G
FlowVolume,2/22/2020,23:59:00,22534548.22,G
PT Level,2/23/2020,0:00:00,8.1,G
Flow_cfs,2/23/2020,0:00:00,175.05,G
FlowVolume,2/23/2020,0:00:00,22545051.22,G
PT Level,2/23/2020,0:01:00,8.07,G
Flow_cfs,2/23/2020,0:01:00,172.78,G
FlowVolume,2/23/2020,0:01:00,22555418.32,G
PT Level,2/23/2020,0:02:00,8.1,G
Flow_cfs,2/23/2020,0:02:00,175.05,G
FlowVolume,2/23/2020,0:02:00,22565921.32,G
PT Level,2/23/2020,0:03:00,8.07,G
Flow_cfs,2/23/2020,0:03:00,172.78,G
FlowVolume,2/23/2020,0:03:00,22576288.42,G
PT Level,2/23/2020,0:04:00,8.05,G
Flow_cfs,2/23/2020,0:04:00,171.28,G
FlowVolume,2/23/2020,0:04:00,22586564.92,G
PT Level,2/23/2020,0:05:00,8.07,G
Flow_cfs,2/23/2020,0:05:00,172.78,G
FlowVolume,2/23/2020,0:05:00,22596932.02,G
PT Level,2/23/2020,0:06:00,8.05,G
Flow_cfs,2/23/2020,0:06:00,171.28,G
FlowVolume,2/23/2020,0:06:00,22607208.52,G
PT Level,2/23/2020,0:07:00,8.08,G
Flow_cfs,2/23/2020,0:07:00,173.54,G
FlowVolume,2/23/2020,0:07:00,22617620.92,G
PT Level,2/23/2020,0:08:00,8.05,G
Flow_cfs,2/23/2020,0:08:00,171.28,G
FlowVolume,2/23/2020,0:08:00,22627897.42,G
PT Level,2/23/2020,0:09:00,8.04,G
Flow_cfs,2/23/2020,0:09:00,170.52,G
FlowVolume,2/23/2020,0:09:00,22638128.62,G
PT Level,2/23/2020,0:10:00,8.03,G
Flow_cfs,2/23/2020,0:10:00,169.76,G
FlowVolume,2/23/2020,0:10:00,22648314.52,G
PT Level,2/23/2020,0:11:00,8.01,G
Flow_cfs,2/23/2020,0:11:00,168.26,G
FlowVolume,2/23/2020,0:11:00,22658409.82,G
PT Level,2/23/2020,0:12:00,8.02,G
Flow_cfs,2/23/2020,0:12:00,169.01,G
FlowVolume,2/23/2020,0:12:00,22668550.43,G
PT Level,2/23/2020,0:13:00,8.01,G
Flow_cfs,2/23/2020,0:13:00,168.26,G
FlowVolume,2/23/2020,0:13:00,22678645.73,G
PT Level,2/23/2020,0:14:00,8.01,G
Flow_cfs,2/23/2020,0:14:00,168.26,G
FlowVolume,2/23/2020,0:14:00,22688741.03,G
PT Level,2/23/2020,0:15:00,8,G
Flow_cfs,2/23/2020,0:15:00,167.5,G
FlowVolume,2/23/2020,0:15:00,22698791.03,G
PT Level,2/23/2020,0:16:00,7.98,G
Flow_cfs,2/23/2020,0:16:00,165.99,G
FlowVolume,2/23/2020,0:16:00,22708750.43,G
PT Level,2/23/2020,0:17:00,7.96,G
Flow_cfs,2/23/2020,0:17:00,164.48,G
FlowVolume,2/23/2020,0:17:00,22718619.23,G
PT Level,2/23/2020,0:18:00,7.98,G
Flow_cfs,2/23/2020,0:18:00,165.99,G
FlowVolume,2/23/2020,0:18:00,22728578.63,G
PT Level,2/23/2020,0:19:00,7.97,G
Flow_cfs,2/23/2020,0:19:00,165.23,G
FlowVolume,2/23/2020,0:19:00,22738492.73,G
PT Level,2/23/2020,0:20:00,7.98,G
Flow_cfs,2/23/2020,0:20:00,165.99,G
FlowVolume,2/23/2020,0:20:00,22748452.13,G
PT Level,2/23/2020,0:21:00,7.97,G
Flow_cfs,2/23/2020,0:21:00,165.23,G
FlowVolume,2/23/2020,0:21:00,22758366.23,G
PT Level,2/23/2020,0:22:00,7.95,G
Flow_cfs,2/23/2020,0:22:00,163.72,G
FlowVolume,2/23/2020,0:22:00,22768189.73,G
PT Level,2/23/2020,0:23:00,7.93,G
Flow_cfs,2/23/2020,0:23:00,162.21,G
FlowVolume,2/23/2020,0:23:00,22777922.62,G
PT Level,2/23/2020,0:24:00,7.95,G
Flow_cfs,2/23/2020,0:24:00,163.72,G
FlowVolume,2/23/2020,0:24:00,22787746.12,G
PT Level,2/23/2020,0:25:00,7.94,G
Flow_cfs,2/23/2020,0:25:00,162.97,G
FlowVolume,2/23/2020,0:25:00,22797524.32,G
PT Level,2/23/2020,0:26:00,7.93,G
Flow_cfs,2/23/2020,0:26:00,162.21,G
FlowVolume,2/23/2020,0:26:00,22807257.22,G
PT Level,2/23/2020,0:27:00,7.91,G
Flow_cfs,2/23/2020,0:27:00,160.7,G
FlowVolume,2/23/2020,0:27:00,22816899.52,G
PT Level,2/23/2020,0:28:00,7.91,G
Flow_cfs,2/23/2020,0:28:00,160.7,G
FlowVolume,2/23/2020,0:28:00,22826541.82,G
PT Level,2/23/2020,0:29:00,7.89,G
Flow_cfs,2/23/2020,0:29:00,159.19,G
FlowVolume,2/23/2020,0:29:00,22836093.52,G
PT Level,2/23/2020,0:30:00,7.9,G
Flow_cfs,2/23/2020,0:30:00,159.95,G
FlowVolume,2/23/2020,0:30:00,22845690.52,G
PT Level,2/23/2020,0:31:00,7.9,G
Flow_cfs,2/23/2020,0:31:00,159.95,G
FlowVolume,2/23/2020,0:31:00,22855287.52,G
PT Level,2/23/2020,0:32:00,7.87,G
Flow_cfs,2/23/2020,0:32:00,157.68,G
FlowVolume,2/23/2020,0:32:00,22864748.62,G
PT Level,2/23/2020,0:33:00,7.89,G
Flow_cfs,2/23/2020,0:33:00,159.19,G
FlowVolume,2/23/2020,0:33:00,22874300.32,G
PT Level,2/23/2020,0:34:00,7.87,G
Flow_cfs,2/23/2020,0:34:00,157.68,G
FlowVolume,2/23/2020,0:34:00,22883761.42,G
PT Level,2/23/2020,0:35:00,7.86,G
Flow_cfs,2/23/2020,0:35:00,156.93,G
FlowVolume,2/23/2020,0:35:00,22893177.22,G
PT Level,2/23/2020,0:36:00,7.84,G
Flow_cfs,2/23/2020,0:36:00,155.42,G
FlowVolume,2/23/2020,0:36:00,22902502.42,G
PT Level,2/23/2020,0:37:00,7.84,G
Flow_cfs,2/23/2020,0:37:00,155.42,G
FlowVolume,2/23/2020,0:37:00,22911827.62,G
PT Level,2/23/2020,0:38:00,7.86,G
Flow_cfs,2/23/2020,0:38:00,156.93,G
FlowVolume,2/23/2020,0:38:00,22921243.42,G
PT Level,2/23/2020,0:39:00,7.85,G
Flow_cfs,2/23/2020,0:39:00,156.17,G
FlowVolume,2/23/2020,0:39:00,22930613.92,G
PT Level,2/23/2020,0:40:00,7.87,G
Flow_cfs,2/23/2020,0:40:00,157.68,G
FlowVolume,2/23/2020,0:40:00,22940075.02,G
PT Level,2/23/2020,0:41:00,7.82,G
Flow_cfs,2/23/2020,0:41:00,153.91,G
FlowVolume,2/23/2020,0:41:00,22949309.62,G
PT Level,2/23/2020,0:42:00,7.84,G
Flow_cfs,2/23/2020,0:42:00,155.42,G
FlowVolume,2/23/2020,0:42:00,22958634.82,G
PT Level,2/23/2020,0:43:00,7.85,G
Flow_cfs,2/23/2020,0:43:00,156.17,G
FlowVolume,2/23/2020,0:43:00,22968005.32,G
PT Level,2/23/2020,0:44:00,7.81,G
Flow_cfs,2/23/2020,0:44:00,153.15,G
FlowVolume,2/23/2020,0:44:00,22977194.62,G
PT Level,2/23/2020,0:45:00,7.8,G
Flow_cfs,2/23/2020,0:45:00,152.4,G
FlowVolume,2/23/2020,0:45:00,22986338.62,G
PT Level,2/23/2020,0:46:00,7.82,G
Flow_cfs,2/23/2020,0:46:00,153.91,G
FlowVolume,2/23/2020,0:46:00,22995573.22,G
PT Level,2/23/2020,0:47:00,7.8,G
Flow_cfs,2/23/2020,0:47:00,152.4,G
FlowVolume,2/23/2020,0:47:00,23004717.23,G
PT Level,2/23/2020,0:48:00,7.81,G
Flow_cfs,2/23/2020,0:48:00,153.15,G
FlowVolume,2/23/2020,0:48:00,23013906.53,G
PT Level,2/23/2020,0:49:00,7.78,G
Flow_cfs,2/23/2020,0:49:00,150.89,G
FlowVolume,2/23/2020,0:49:00,23022959.93,G
PT Level,2/23/2020,0:50:00,7.79,G
Flow_cfs,2/23/2020,0:50:00,151.64,G
FlowVolume,2/23/2020,0:50:00,23032058.63,G
PT Level,2/23/2020,0:51:00,7.78,G
Flow_cfs,2/23/2020,0:51:00,150.89,G
FlowVolume,2/23/2020,0:51:00,23041112.03,G
PT Level,2/23/2020,0:52:00,7.79,G
Flow_cfs,2/23/2020,0:52:00,151.64,G
FlowVolume,2/23/2020,0:52:00,23050210.73,G
PT Level,2/23/2020,0:53:00,7.78,G
Flow_cfs,2/23/2020,0:53:00,150.89,G
FlowVolume,2/23/2020,0:53:00,23059264.13,G
PT Level,2/23/2020,0:54:00,7.78,G
Flow_cfs,2/23/2020,0:54:00,150.89,G
FlowVolume,2/23/2020,0:54:00,23068317.53,G
PT Level,2/23/2020,0:55:00,7.78,G
Flow_cfs,2/23/2020,0:55:00,150.89,G
FlowVolume,2/23/2020,0:55:00,23077370.93,G
PT Level,2/23/2020,0:56:00,7.75,G
Flow_cfs,2/23/2020,0:56:00,148.63,G
FlowVolume,2/23/2020,0:56:00,23086288.43,G
PT Level,2/23/2020,0:57:00,7.77,G
Flow_cfs,2/23/2020,0:57:00,150.13,G
FlowVolume,2/23/2020,0:57:00,23095296.53,G
PT Level,2/23/2020,0:58:00,7.75,G
Flow_cfs,2/23/2020,0:58:00,148.63,G
FlowVolume,2/23/2020,0:58:00,23104214.03,G
PT Level,2/23/2020,0:59:00,7.75,G
Flow_cfs,2/23/2020,0:59:00,148.63,G
FlowVolume,2/23/2020,0:59:00,23113131.53,G
PT Level,2/23/2020,1:00:00,7.73,G
Flow_cfs,2/23/2020,1:00:00,147.12,G
FlowVolume,2/23/2020,1:00:00,23121958.43,G
PT Level,2/23/2020,1:01:00,7.72,G
Flow_cfs,2/23/2020,1:01:00,146.36,G
FlowVolume,2/23/2020,1:01:00,23130740.03,G
PT Level,2/23/2020,1:02:00,7.75,G
Flow_cfs,2/23/2020,1:02:00,148.63,G
FlowVolume,2/23/2020,1:02:00,23139657.53,G
PT Level,2/23/2020,1:03:00,7.71,G
Flow_cfs,2/23/2020,1:03:00,145.61,G
FlowVolume,2/23/2020,1:03:00,23148393.83,G
PT Level,2/23/2020,1:04:00,7.72,G
Flow_cfs,2/23/2020,1:04:00,146.36,G
FlowVolume,2/23/2020,1:04:00,23157175.43,G
PT Level,2/23/2020,1:05:00,7.7,G
Flow_cfs,2/23/2020,1:05:00,144.85,G
FlowVolume,2/23/2020,1:05:00,23165866.43,G
PT Level,2/23/2020,1:06:00,7.68,G
Flow_cfs,2/23/2020,1:06:00,143.34,G
FlowVolume,2/23/2020,1:06:00,23174466.83,G
PT Level,2/23/2020,1:07:00,7.71,G
Flow_cfs,2/23/2020,1:07:00,145.61,G
FlowVolume,2/23/2020,1:07:00,23183203.13,G
PT Level,2/23/2020,1:08:00,7.69,G
Flow_cfs,2/23/2020,1:08:00,144.1,G
FlowVolume,2/23/2020,1:08:00,23191848.83,G
PT Level,2/23/2020,1:09:00,7.7,G
Flow_cfs,2/23/2020,1:09:00,144.85,G
FlowVolume,2/23/2020,1:09:00,23200539.83,G
PT Level,2/23/2020,1:10:00,7.69,G
Flow_cfs,2/23/2020,1:10:00,144.1,G
FlowVolume,2/23/2020,1:10:00,23209185.53,G
PT Level,2/23/2020,1:11:00,7.69,G
Flow_cfs,2/23/2020,1:11:00,144.1,G
FlowVolume,2/23/2020,1:11:00,23217831.23,G
PT Level,2/23/2020,1:12:00,7.68,G
Flow_cfs,2/23/2020,1:12:00,143.34,G
FlowVolume,2/23/2020,1:12:00,23226431.63,G
PT Level,2/23/2020,1:13:00,7.66,G
Flow_cfs,2/23/2020,1:13:00,141.83,G
FlowVolume,2/23/2020,1:13:00,23234941.43,G
PT Level,2/23/2020,1:14:00,7.68,G
Flow_cfs,2/23/2020,1:14:00,143.34,G
FlowVolume,2/23/2020,1:14:00,23243541.82,G
PT Level,2/23/2020,1:15:00,7.66,G
Flow_cfs,2/23/2020,1:15:00,141.83,G
FlowVolume,2/23/2020,1:15:00,23252051.62,G
PT Level,2/23/2020,1:16:00,7.66,G
Flow_cfs,2/23/2020,1:16:00,141.83,G
FlowVolume,2/23/2020,1:16:00,23260561.42,G
PT Level,2/23/2020,1:17:00,7.66,G
Flow_cfs,2/23/2020,1:17:00,141.83,G
FlowVolume,2/23/2020,1:17:00,23269071.22,G
PT Level,2/23/2020,1:18:00,7.64,G
Flow_cfs,2/23/2020,1:18:00,140.32,G
FlowVolume,2/23/2020,1:18:00,23277490.42,G
PT Level,2/23/2020,1:19:00,7.64,G
Flow_cfs,2/23/2020,1:19:00,140.32,G
FlowVolume,2/23/2020,1:19:00,23285909.62,G
PT Level,2/23/2020,1:20:00,7.64,G
Flow_cfs,2/23/2020,1:20:00,140.32,G
FlowVolume,2/23/2020,1:20:00,23294328.82,G
PT Level,2/23/2020,1:21:00,7.63,G
Flow_cfs,2/23/2020,1:21:00,139.57,G
FlowVolume,2/23/2020,1:21:00,23302702.72,G
PT Level,2/23/2020,1:22:00,7.64,G
Flow_cfs,2/23/2020,1:22:00,140.32,G
FlowVolume,2/23/2020,1:22:00,23311121.92,G
PT Level,2/23/2020,1:23:00,7.64,G
Flow_cfs,2/23/2020,1:23:00,140.32,G
FlowVolume,2/23/2020,1:23:00,23319541.12,G
PT Level,2/23/2020,1:24:00,7.63,G
Flow_cfs,2/23/2020,1:24:00,139.57,G
FlowVolume,2/23/2020,1:24:00,23327915.02,G
PT Level,2/23/2020,1:25:00,7.61,G
Flow_cfs,2/23/2020,1:25:00,138.06,G
FlowVolume,2/23/2020,1:25:00,23336198.32,G
PT Level,2/23/2020,1:26:00,7.62,G
Flow_cfs,2/23/2020,1:26:00,138.81,G
FlowVolume,2/23/2020,1:26:00,23344526.92,G
PT Level,2/23/2020,1:27:00,7.63,G
Flow_cfs,2/23/2020,1:27:00,139.57,G
FlowVolume,2/23/2020,1:27:00,23352900.82,G
PT Level,2/23/2020,1:28:00,7.58,G
Flow_cfs,2/23/2020,1:28:00,135.79,G
FlowVolume,2/23/2020,1:28:00,23361048.22,G
PT Level,2/23/2020,1:29:00,7.6,G
Flow_cfs,2/23/2020,1:29:00,137.3,G
FlowVolume,2/23/2020,1:29:00,23369286.22,G
PT Level,2/23/2020,1:30:00,7.61,G
Flow_cfs,2/23/2020,1:30:00,138.06,G
FlowVolume,2/23/2020,1:30:00,23377569.52,G
PT Level,2/23/2020,1:31:00,7.61,G
Flow_cfs,2/23/2020,1:31:00,138.06,G
FlowVolume,2/23/2020,1:31:00,23385852.82,G
PT Level,2/23/2020,1:32:00,7.59,G
Flow_cfs,2/23/2020,1:32:00,136.55,G
FlowVolume,2/23/2020,1:32:00,23394045.52,G
PT Level,2/23/2020,1:33:00,7.57,G
Flow_cfs,2/23/2020,1:33:00,135.04,G
FlowVolume,2/23/2020,1:33:00,23402147.62,G
PT Level,2/23/2020,1:34:00,7.59,G
Flow_cfs,2/23/2020,1:34:00,136.55,G
FlowVolume,2/23/2020,1:34:00,23410340.32,G
PT Level,2/23/2020,1:35:00,7.52,G
Flow_cfs,2/23/2020,1:35:00,131.26,G
FlowVolume,2/23/2020,1:35:00,23418215.92,G
PT Level,2/23/2020,1:36:00,7.55,G
Flow_cfs,2/23/2020,1:36:00,133.53,G
FlowVolume,2/23/2020,1:36:00,23426227.42,G
PT Level,2/23/2020,1:37:00,7.58,G
Flow_cfs,2/23/2020,1:37:00,135.79,G
FlowVolume,2/23/2020,1:37:00,23434374.82,G
PT Level,2/23/2020,1:38:00,7.56,G
Flow_cfs,2/23/2020,1:38:00,134.28,G
FlowVolume,2/23/2020,1:38:00,23442431.62,G
PT Level,2/23/2020,1:39:00,7.56,G
Flow_cfs,2/23/2020,1:39:00,134.28,G
FlowVolume,2/23/2020,1:39:00,23450488.42,G
PT Level,2/23/2020,1:40:00,7.53,G
Flow_cfs,2/23/2020,1:40:00,132.02,G
FlowVolume,2/23/2020,1:40:00,23458409.32,G
PT Level,2/23/2020,1:41:00,7.55,G
Flow_cfs,2/23/2020,1:41:00,133.53,G
FlowVolume,2/23/2020,1:41:00,23466420.83,G
PT Level,2/23/2020,1:42:00,7.53,G
Flow_cfs,2/23/2020,1:42:00,132.02,G
FlowVolume,2/23/2020,1:42:00,23474341.73,G
PT Level,2/23/2020,1:43:00,7.54,G
Flow_cfs,2/23/2020,1:43:00,132.77,G
FlowVolume,2/23/2020,1:43:00,23482307.93,G
PT Level,2/23/2020,1:44:00,7.52,G
Flow_cfs,2/23/2020,1:44:00,131.26,G
FlowVolume,2/23/2020,1:44:00,23490183.53,G
PT Level,2/23/2020,1:45:00,7.5,G
Flow_cfs,2/23/2020,1:45:00,129.75,G
FlowVolume,2/23/2020,1:45:00,23497968.53,G
PT Level,2/23/2020,1:46:00,7.5,G
Flow_cfs,2/23/2020,1:46:00,129.75,G
FlowVolume,2/23/2020,1:46:00,23505753.53,G
PT Level,2/23/2020,1:47:00,7.49,G
Flow_cfs,2/23/2020,1:47:00,128.99,G
FlowVolume,2/23/2020,1:47:00,23513493.22,G
PT Level,2/23/2020,1:48:00,7.47,G
Flow_cfs,2/23/2020,1:48:00,127.48,G
FlowVolume,2/23/2020,1:48:00,23521142.32,G
PT Level,2/23/2020,1:49:00,7.49,G
Flow_cfs,2/23/2020,1:49:00,128.99,G
FlowVolume,2/23/2020,1:49:00,23528882.02,G
PT Level,2/23/2020,1:50:00,7.49,G
Flow_cfs,2/23/2020,1:50:00,128.99,G
FlowVolume,2/23/2020,1:50:00,23536621.72,G
PT Level,2/23/2020,1:51:00,7.48,G
Flow_cfs,2/23/2020,1:51:00,128.24,G
FlowVolume,2/23/2020,1:51:00,23544316.12,G
PT Level,2/23/2020,1:52:00,7.44,G
Flow_cfs,2/23/2020,1:52:00,125.22,G
FlowVolume,2/23/2020,1:52:00,23551829.32,G
PT Level,2/23/2020,1:53:00,7.46,G
Flow_cfs,2/23/2020,1:53:00,126.73,G
FlowVolume,2/23/2020,1:53:00,23559433.12,G
PT Level,2/23/2020,1:54:00,7.43,G
Flow_cfs,2/23/2020,1:54:00,124.46,G
FlowVolume,2/23/2020,1:54:00,23566901.02,G
PT Level,2/23/2020,1:55:00,7.44,G
Flow_cfs,2/23/2020,1:55:00,125.22,G
FlowVolume,2/23/2020,1:55:00,23574414.22,G
PT Level,2/23/2020,1:56:00,7.44,G
Flow_cfs,2/23/2020,1:56:00,125.22,G
FlowVolume,2/23/2020,1:56:00,23581927.42,G
PT Level,2/23/2020,1:57:00,7.44,G
Flow_cfs,2/23/2020,1:57:00,125.22,G
FlowVolume,2/23/2020,1:57:00,23589440.62,G
PT Level,2/23/2020,1:58:00,7.47,G
Flow_cfs,2/23/2020,1:58:00,127.48,G
FlowVolume,2/23/2020,1:58:00,23597089.72,G
PT Level,2/23/2020,1:59:00,7.41,G
Flow_cfs,2/23/2020,1:59:00,122.95,G
FlowVolume,2/23/2020,1:59:00,23604467.02,G
PT Level,2/23/2020,2:00:00,7.42,G
Flow_cfs,2/23/2020,2:00:00,123.71,G
FlowVolume,2/23/2020,2:00:00,23611889.62,G
PT Level,2/23/2020,2:01:00,7.43,G
Flow_cfs,2/23/2020,2:01:00,124.46,G
FlowVolume,2/23/2020,2:01:00,23619357.52,G
PT Level,2/23/2020,2:02:00,7.43,G
Flow_cfs,2/23/2020,2:02:00,124.46,G
FlowVolume,2/23/2020,2:02:00,23626825.42,G
PT Level,2/23/2020,2:03:00,7.41,G
Flow_cfs,2/23/2020,2:03:00,122.95,G
FlowVolume,2/23/2020,2:03:00,23634202.72,G
PT Level,2/23/2020,2:04:00,7.44,G
Flow_cfs,2/23/2020,2:04:00,125.22,G
FlowVolume,2/23/2020,2:04:00,23641715.92,G
PT Level,2/23/2020,2:05:00,7.4,G
Flow_cfs,2/23/2020,2:05:00,122.2,G
FlowVolume,2/23/2020,2:05:00,23649047.92,G
PT Level,2/23/2020,2:06:00,7.38,G
Flow_cfs,2/23/2020,2:06:00,120.69,G
FlowVolume,2/23/2020,2:06:00,23656289.32,G
PT Level,2/23/2020,2:07:00,7.4,G
Flow_cfs,2/23/2020,2:07:00,122.2,G
FlowVolume,2/23/2020,2:07:00,23663621.32,G
PT Level,2/23/2020,2:08:00,7.38,G
Flow_cfs,2/23/2020,2:08:00,120.69,G
FlowVolume,2/23/2020,2:08:00,23670862.72,G
PT Level,2/23/2020,2:09:00,7.41,G
Flow_cfs,2/23/2020,2:09:00,122.95,G
FlowVolume,2/23/2020,2:09:00,23678240.02,G
PT Level,2/23/2020,2:10:00,7.41,G
Flow_cfs,2/23/2020,2:10:00,122.95,G
FlowVolume,2/23/2020,2:10:00,23685617.32,G
PT Level,2/23/2020,2:11:00,7.37,G
Flow_cfs,2/23/2020,2:11:00,119.93,G
FlowVolume,2/23/2020,2:11:00,23692813.42,G
PT Level,2/23/2020,2:12:00,7.37,G
Flow_cfs,2/23/2020,2:12:00,119.93,G
FlowVolume,2/23/2020,2:12:00,23700009.52,G
PT Level,2/23/2020,2:13:00,7.38,G
Flow_cfs,2/23/2020,2:13:00,120.69,G
FlowVolume,2/23/2020,2:13:00,23707250.92,G
PT Level,2/23/2020,2:14:00,7.37,G
Flow_cfs,2/23/2020,2:14:00,119.93,G
FlowVolume,2/23/2020,2:14:00,23714447.02,G
PT Level,2/23/2020,2:15:00,7.34,G
Flow_cfs,2/23/2020,2:15:00,117.67,G
FlowVolume,2/23/2020,2:15:00,23721507.22,G
PT Level,2/23/2020,2:16:00,7.35,G
Flow_cfs,2/23/2020,2:16:00,118.42,G
FlowVolume,2/23/2020,2:16:00,23728612.72,G
PT Level,2/23/2020,2:17:00,7.32,G
Flow_cfs,2/23/2020,2:17:00,116.16,G
FlowVolume,2/23/2020,2:17:00,23735582.32,G
PT Level,2/23/2020,2:18:00,7.32,G
Flow_cfs,2/23/2020,2:18:00,116.16,G
FlowVolume,2/23/2020,2:18:00,23742551.92,G
PT Level,2/23/2020,2:19:00,7.36,G
Flow_cfs,2/23/2020,2:19:00,119.18,G
FlowVolume,2/23/2020,2:19:00,23749702.72,G
PT Level,2/23/2020,2:20:00,7.37,G
Flow_cfs,2/23/2020,2:20:00,119.93,G
FlowVolume,2/23/2020,2:20:00,23756898.82,G
PT Level,2/23/2020,2:21:00,7.3,G
Flow_cfs,2/23/2020,2:21:00,114.65,G
FlowVolume,2/23/2020,2:21:00,23763777.82,G
PT Level,2/23/2020,2:22:00,7.3,G
Flow_cfs,2/23/2020,2:22:00,114.65,G
FlowVolume,2/23/2020,2:22:00,23770656.82,G
PT Level,2/23/2020,2:23:00,7.33,G
