PT Level,03/02/2020,09:10:00,1.00,G
Flow_cfs,03/02/2020,09:10:00,5.00,G
FlowVolume,03/02/2020,09:10:00,11382.60,G
PT Level,03/02/2020,09:15:00,0.98,G
Flow_cfs,03/02/2020,09:15:00,4.90,G
FlowVolume,03/02/2020,09:15:00,11382.60,G
PT Level,03/02/2020,09:20:00,0.98,G
Flow_cfs,03/02/2020,09:20:00,4.90,G
FlowVolume,03/02/2020,09:20:00,11382.60,G
PT Level,03/02/2020,09:25:00,1.00,G
Flow_cfs,03/02/2020,09:25:00,5.00,G
FlowVolume,03/02/2020,09:25:00,11382.60,G
PT Level,03/02/2020,09:30:00,0.97,G
Flow_cfs,03/02/2020,09:30:00,4.85,G
FlowVolume,03/02/2020,09:30:00,11382.60,G
PT Level,03/02/2020,09:35:00,0.99,G
Flow_cfs,03/02/2020,09:35:00,4.95,G
FlowVolume,03/02/2020,09:35:00,11382.60,G
PT Level,03/02/2020,09:40:00,0.99,G
Flow_cfs,03/02/2020,09:40:00,4.95,G
FlowVolume,03/02/2020,09:40:00,11382.60,G
PT Level,03/02/2020,09:45:00,0.98,G
Flow_cfs,03/02/2020,09:45:00,4.90,G
FlowVolume,03/02/2020,09:45:00,11382.60,G
PT Level,03/02/2020,09:50:00,0.99,G
Flow_cfs,03/02/2020,09:50:00,4.95,G
FlowVolume,03/02/2020,09:50:00,11382.60,G
PT Level,03/02/2020,09:55:00,0.98,G
Flow_cfs,03/02/2020,09:55:00,4.90,G
FlowVolume,03/02/2020,09:55:00,11382.60,G
PT Level,03/02/2020,10:00:00,0.95,G
Flow_cfs,03/02/2020,10:00:00,4.75,G
FlowVolume,03/02/2020,10:00:00,11382.60,G
PT Level,03/02/2020,10:05:00,0.97,G
Flow_cfs,03/02/2020,10:05:00,4.85,G
FlowVolume,03/02/2020,10:05:00,11382.60,G
PT Level,03/02/2020,10:10:00,0.95,G
Flow_cfs,03/02/2020,10:10:00,4.75,G
FlowVolume,03/02/2020,10:10:00,11382.60,G
PT Level,03/02/2020,10:15:00,0.97,G
Flow_cfs,03/02/2020,10:15:00,4.85,G
FlowVolume,03/02/2020,10:15:00,11382.60,G
PT Level,03/02/2020,10:20:00,0.97,G
Flow_cfs,03/02/2020,10:20:00,4.85,G
FlowVolume,03/02/2020,10:20:00,11382.60,G
PT Level,03/02/2020,10:25:00,0.96,G
Flow_cfs,03/02/2020,10:25:00,4.80,G
FlowVolume,03/02/2020,10:25:00,11382.60,G
PT Level,03/02/2020,10:30:00,0.95,G
Flow_cfs,03/02/2020,10:30:00,4.75,G
FlowVolume,03/02/2020,10:30:00,11382.60,G
PT Level,03/02/2020,10:35:00,0.92,G
Flow_cfs,03/02/2020,10:35:00,4.60,G
FlowVolume,03/02/2020,10:35:00,11382.60,G
PT Level,03/02/2020,10:40:00,0.94,G
Flow_cfs,03/02/2020,10:40:00,4.70,G
FlowVolume,03/02/2020,10:40:00,11382.60,G
PT Level,03/02/2020,10:45:00,0.91,G
Flow_cfs,03/02/2020,10:45:00,4.55,G
FlowVolume,03/02/2020,10:45:00,11382.60,G
PT Level,03/02/2020,10:50:00,0.91,G
Flow_cfs,03/02/2020,10:50:00,4.55,G
FlowVolume,03/02/2020,10:50:00,11382.60,G
PT Level,03/02/2020,10:55:00,0.91,G
Flow_cfs,03/02/2020,10:55:00,4.55,G
FlowVolume,03/02/2020,10:55:00,11382.60,G
PT Level,03/02/2020,11:00:00,0.91,G
Flow_cfs,03/02/2020,11:00:00,4.55,G
FlowVolume,03/02/2020,11:00:00,11382.60,G
PT Level,03/02/2020,11:05:00,0.89,G
Flow_cfs,03/02/2020,11:05:00,4.45,G
FlowVolume,03/02/2020,11:05:00,11382.60,G
PT Level,03/02/2020,11:10:00,0.91,G
Flow_cfs,03/02/2020,11:10:00,4.55,G
FlowVolume,03/02/2020,11:10:00,11382.60,G
PT Level,03/02/2020,11:15:00,0.91,G
Flow_cfs,03/02/2020,11:15:00,4.55,G
FlowVolume,03/02/2020,11:15:00,11382.60,G
PT Level,03/02/2020,11:20:00,0.88,G
Flow_cfs,03/02/2020,11:20:00,4.40,G
FlowVolume,03/02/2020,11:20:00,11382.60,G
PT Level,03/02/2020,11:25:00,0.88,G
Flow_cfs,03/02/2020,11:25:00,4.40,G
FlowVolume,03/02/2020,11:25:00,11382.60,G
PT Level,03/02/2020,11:30:00,0.89,G
Flow_cfs,03/02/2020,11:30:00,4.45,G
FlowVolume,03/02/2020,11:30:00,11382.60,G
